"keggcom","disease","text"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_198769009","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_198805006","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_200480007","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_363681007","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_198780009","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_198880003","Background: Homocysteine is an intermediate metabolite implicated in the risk of placenta-mediated complications, including preeclampsia, placental abruption, fetal growth restriction, and pregnancy loss."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_339947000","Leucine coingestion further augments the postexercise muscle protein synthetic response to the ingestion of a single 15-g bolus of protein in older men."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_190566000","Leucine coingestion further augments the postexercise muscle protein synthetic response to the ingestion of a single 15-g bolus of protein in older men."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_46724008","Leucine coingestion further augments the postexercise muscle protein synthetic response to the ingestion of a single 15-g bolus of protein in older men."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_60549007","Leucine coingestion further augments the postexercise muscle protein synthetic response to the ingestion of a single 15-g bolus of protein in older men."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_339947000","Leucine coingestion augments the muscle protein synthetic response to the ingestion of 15 g of protein following resistance exercise in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_190566000","Leucine coingestion augments the muscle protein synthetic response to the ingestion of 15 g of protein following resistance exercise in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_46724008","Leucine coingestion augments the muscle protein synthetic response to the ingestion of 15 g of protein following resistance exercise in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_60549007","Leucine coingestion augments the muscle protein synthetic response to the ingestion of 15 g of protein following resistance exercise in older men"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192180006","Homocysteine &gt;14 μmol was associated with a 272 % increased dementia risk (HR = 3.72, 95 % CI 1.06-13.08)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_88339003","Homocysteine &gt;14 μmol was associated with a 272 % increased dementia risk (HR = 3.72, 95 % CI 1.06-13.08)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_52448006","Homocysteine &gt;14 μmol was associated with a 272 % increased dementia risk (HR = 3.72, 95 % CI 1.06-13.08)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_268675002","Homocysteine &gt;14 μmol was associated with a 272 % increased dementia risk (HR = 3.72, 95 % CI 1.06-13.08)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192180006","Homocysteine, antioxidant micronutrients and late onset dementia"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_88339003","Homocysteine, antioxidant micronutrients and late onset dementia"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_52448006","Homocysteine, antioxidant micronutrients and late onset dementia"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_268675002","Homocysteine, antioxidant micronutrients and late onset dementia"
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_80967001","Xylitol has been widely documented to have dental health benefits, such as reducing the risk for dental caries."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_196307002","Xylitol has been widely documented to have dental health benefits, such as reducing the risk for dental caries."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_155632007","Xylitol has been widely documented to have dental health benefits, such as reducing the risk for dental caries."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_195745009","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_196183006","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_275498002","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_36971009","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_195649005","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_275483004","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_267669008","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_65363002","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_155222006","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00379","http://www.ihtsdo.org/SCT_194291009","Xylitol also modulates the immune system, which, together with its antimicrobial activity contribute to a reduced respiratory tract infection, sinusitis, and otitis media risk."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_419503008","Folic acid also ameliorates hyperhomocysteinemia, which is a consequence of elevated levels of homocysteine."
"https://www.kegg.jp/entry/C00047","http://www.ihtsdo.org/SCT_64572001","Circulating and Extracellular Vesicles Levels of N-(1-Carboxymethyl)-L-Lysine (CML) Differentiate Early to Moderate Alzheimer&#39;s Disease"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_111375001","Conclusion: Glutamate level may represent an interesting potential biomarker of abdominal obesity and metabolic risk."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_123291007","Conclusion: Glutamate level may represent an interesting potential biomarker of abdominal obesity and metabolic risk."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_248311001","Conclusion: Glutamate level may represent an interesting potential biomarker of abdominal obesity and metabolic risk."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_339947000","Glutamate was strongly correlated with WC (r = 0.66 for men; r = 0.76 for women, both p &lt; 0.0001) and multiple markers of metabolic dysfunction, particularly fasting triglyceride level (r = 0.59 for men; r = 0.57 for women, both p &lt; 0.0001), HDL-cholesterol level (r = -0.45, p &lt; 0.0001 in both sexes) and the HOMA-IR index (r = 0.65 for men; r = 0.60 for women, both p &lt; 0.0001)."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_190566000","Glutamate was strongly correlated with WC (r = 0.66 for men; r = 0.76 for women, both p &lt; 0.0001) and multiple markers of metabolic dysfunction, particularly fasting triglyceride level (r = 0.59 for men; r = 0.57 for women, both p &lt; 0.0001), HDL-cholesterol level (r = -0.45, p &lt; 0.0001 in both sexes) and the HOMA-IR index (r = 0.65 for men; r = 0.60 for women, both p &lt; 0.0001)."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_46724008","Glutamate was strongly correlated with WC (r = 0.66 for men; r = 0.76 for women, both p &lt; 0.0001) and multiple markers of metabolic dysfunction, particularly fasting triglyceride level (r = 0.59 for men; r = 0.57 for women, both p &lt; 0.0001), HDL-cholesterol level (r = -0.45, p &lt; 0.0001 in both sexes) and the HOMA-IR index (r = 0.65 for men; r = 0.60 for women, both p &lt; 0.0001)."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_60549007","Glutamate was strongly correlated with WC (r = 0.66 for men; r = 0.76 for women, both p &lt; 0.0001) and multiple markers of metabolic dysfunction, particularly fasting triglyceride level (r = 0.59 for men; r = 0.57 for women, both p &lt; 0.0001), HDL-cholesterol level (r = -0.45, p &lt; 0.0001 in both sexes) and the HOMA-IR index (r = 0.65 for men; r = 0.60 for women, both p &lt; 0.0001)."
"https://www.kegg.jp/entry/C00120","http://www.ihtsdo.org/SCT_421784001","Biotin and carnitine deficiency due to hypoallergenic formula nutrition in infants with milk allergy"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_339947000","Conclusion: Homocysteine levels were positively associated and dietary folate intake was inversely associated with risk of PAD in men but not in women."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_190566000","Conclusion: Homocysteine levels were positively associated and dietary folate intake was inversely associated with risk of PAD in men but not in women."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_46724008","Conclusion: Homocysteine levels were positively associated and dietary folate intake was inversely associated with risk of PAD in men but not in women."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_60549007","Conclusion: Homocysteine levels were positively associated and dietary folate intake was inversely associated with risk of PAD in men but not in women."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_32798002","Ascorbate- and zinc-responsive parkinsonism"
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_394962002","Ascorbate- and zinc-responsive parkinsonism"
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_71677004","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_217642005","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_242576005","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_24932003","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_217645007","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C05443","http://www.ihtsdo.org/SCT_242575009","Vitamin D3 (cholecalciferol) can be either synthesized in the human skin upon exposure to the UV light of the sun, or it is obtained from the diet."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_57918009","The Janus Face of Cereals: Wheat-Derived Prebiotics Counteract the Detrimental Effect of Gluten on Metabolic Homeostasis in Mice Fed a High-Fat/High-Sucrose Diet"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_422504002","Elevated Total Homocysteine Levels in Acute Ischemic Stroke Are Associated With Long-Term Mortality"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_3325005","Pectin from apple inhibits the BabA and LPS-mediated adhesion of H. pylori to human stomach cells."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_79261008","Pectin from apple inhibits the BabA and LPS-mediated adhesion of H. pylori to human stomach cells."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_154871001","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192355004","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_268749008","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_13746004","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_191646009","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192365005","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_191647000","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_191654006","Homocysteine as a potential biomarker in bipolar disorders: a critical review and suggestions for improved studies"
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_79514008","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_41797007","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_312104005","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_70179006","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_409586006","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_33962009","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_3422007","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_393452006","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_394402008","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_394917001","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_258773002","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_422504002","Folic acid treatment significantly reduced the risk of first ischemic stroke in participants with both folate and B&gt;sub&lt;12&gt;/sub&lt; below the median (2.3% in enalapril-folic acid group vs 3.6% in enalapril-only group; HR, 0.62; 95% CI, 0.46-0.86), particularly in &gt;i&lt;MTHFR&gt;/i&lt; 677 CC carriers (1.6% vs 4.9%; HR, 0.24; 95% CI, 0.11-0.55)."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_339947000","Leucine-enriched amino acid ingestion after resistance exercise prolongs myofibrillar protein synthesis and amino acid transporter expression in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_190566000","Leucine-enriched amino acid ingestion after resistance exercise prolongs myofibrillar protein synthesis and amino acid transporter expression in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_46724008","Leucine-enriched amino acid ingestion after resistance exercise prolongs myofibrillar protein synthesis and amino acid transporter expression in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_60549007","Leucine-enriched amino acid ingestion after resistance exercise prolongs myofibrillar protein synthesis and amino acid transporter expression in older men"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_10200004","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155807008","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155817003","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_155822003","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_197375001","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_197551000","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_235856003","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_266535008","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_62857009","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_412238008","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_88566002","Leucine restriction (LR) also improved glucose tolerance, increased hepatic release of fibroblast growth factor 21 into the blood stream, and enhanced insulin-dependent activation of Akt in liver."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_190394009","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_237602007","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_154432008","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_154433003","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_154577008","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_187597000","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_188475001","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_188482002","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_190150006","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_269513004","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_269623003","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_269626006","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_269634000","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_363346000","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_38807002","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_372087000","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_86049000","&quot;Sucrose, fructose, glucose and their link to metabolic syndrome and cancer&quot;"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_42399005","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_156092003","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_197656003","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_198524000","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_266553002","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_266616000","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_723188008","Thiamine, a water-soluble vitamin also known as vitamin B1, is a critical cofactor in energy metabolism and may be competitively inhibited by the antimetabolite oxythiamine, a uremic toxin that accumulates in kidney failure."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_204017003","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_156888006","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_67531005","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_203960000","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_203962008","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_203966006","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
